sensor_id,lat,lon
1846,57.57,10.88
2038,38.56,19.74
2216,40.16,18.97
3432,43.94,12.39
2036,37.7,20.21
1962,39.76,18.73
3738,58.39,4.26
2224,41.08,17.58
3620,38.83,24.04
2294,39,20.49
3500,40.99,14.9
2292,38.51,18.19
1952,39.17,22.41
3512,40.56,16.49
1764,39.48,20.74
2323,40.93,16.98
3836,45.14,10.73
2230,35.24,26.14
3096,38.86,16.47
3102,43.23,10.77
2228,38.23,21.2
3436,38.89,16.51
2264,42.43,16.59
2232,38.62,20.48
3428,39.84,17.96
3092,39.92,0
3472,39.89,15.28
3328,40.35,14.91
3438,47.75,10.34
2234,42.29,11.98
3474,37.8,18.35
2607,39.84,18.31
1954,42.73,16.44
3558,43.41,10.7
1850,38.41,21.09
2262,39.43,19.19
2266,40.8,18.94
2040,41.17,17.55
1846,59.08,11.8
2038,38.63,19.01
2216,40.34,19.23
3432,43.77,13.04
2036,37.97,20.4
1962,39.97,18.53
3738,56.52,4.57
2224,40.55,18.03
2294,39.05,22.54
3500,41.47,15.04
3620,39.68,23.42
2292,38.56,18.21
1952,39.54,22.36
3512,40.58,16.46
1764,39.67,22.17
2323,40.92,16.7
3836,47.73,9.47
2230,35.32,27.11
3096,39.24,17.12
3102,43.3,10.89
2228,38.32,20.75
2264,42.15,15.66
3436,38.79,17.18
2232,39.09,20.8
3428,39.9,18.21
3092,39.99,0
3472,40.04,13.19
3328,40.5,14.8
2234,41.92,12.36
3438,47,11.06
3474,37.8,17.63
2607,40.01,18.31
1954,42.48,16.91
3558,44.31,9.91
1850,38.6,19.33
2262,39.2,18.93
2266,39.85,20.4
2040,41.24,17.67
1846,60.22,10.41
2038,38.71,19.17
2216,40.4,18.28
3432,44.14,12.76
2036,37.78,20.36
1962,40.36,18.05
3738,57.2,4.61
2224,40.71,18.44
2294,38.74,20.71
3500,41.55,14.32
2292,38.57,17.86
3512,40.62,16.03
1764,39.68,22.4
2323,40.68,16.98
3836,48.13,9.5
2230,35.26,27.02
3096,39.07,17.03
3102,42.89,11.04
3620,39.53,26.51
1952,39.69,21.33
2228,38.5,20.24
2264,42.69,14.89
2232,39,20.15
3436,38.75,16.97
3428,40,18.14
3092,39.91,0
3472,39.88,12.42
2234,42.23,12.74
3328,41.05,14.35
3438,45.82,10.96
3474,37.75,18.12
2607,39.27,17.87
1954,41.73,17.2
3558,45.71,9.19
1850,38.84,18.48
2262,39.49,18.35
2266,39.08,21.24
2040,40.36,17.25
1846,60.47,9.86
2038,38.67,18.61
2216,39.98,18.86
3432,44.13,12.75
2036,37.77,20.98
1962,40.29,17.47
3738,56.01,4.8
2224,40.77,19.26
2294,38.74,19.47
3500,41.7,13.67
2292,38.52,17.99
3512,40.7,15.2
1764,39.8,24.1
2323,40.55,16.3
3836,46.56,10.24
2230,35.27,26.16
3102,43.9,10.18
3096,38.98,16.25
2228,38.67,19.54
2264,42.89,15.5
2232,38.88,20.05
3428,40.04,18.34
3436,38.88,16.37
3092,39.63,0
2234,42.42,10.85
3472,39.86,12.91
3620,39.67,25.01
3438,45.75,11.36
3328,40.1,14.11
3474,37.69,16.96
2607,38.92,18.61
1954,41.59,16.94
3558,46,9.3
2262,39.72,17.82
2266,38.69,21.18
2040,41.09,16.61
1850,38.86,18.24
1846,59.7,9.83
2038,38.76,18.54
2216,39.65,18.79
3432,44.25,12.67
2036,38.4,20.87
1962,40.62,17.16
3738,55.55,5.09
2224,41.07,18.8
2294,38.24,18.35
3500,41.37,12.77
2292,38.75,17.77
3512,40.82,14.54
1764,39.8,21.38
2323,40.71,16.48
3836,46.73,10.13
2230,35.29,25
3102,43.79,10.34
3096,38.63,15.35
2228,38.85,19.05
2264,42.81,15.6
2232,39.17,19.75
3428,40.13,17.6
3092,39.68,0
3436,39.19,15.59
1952,39.97,20.68
2234,42.31,11.21
3438,44.97,11.54
3472,39.81,13.39
3474,37.79,17.62
3328,41.08,13.44
2607,39.29,19.28
1954,42.09,16.29
3558,45.03,7.94
3620,39.7,24.34
2262,40.14,17.84
2266,38.2,20.6
2040,41.29,15.9
1846,57.89,10.04
2038,38.82,18.74
2216,40.46,18.86
3432,44.16,12.51
1850,38.84,18.42
1962,41.03,17.13
2036,38.66,20.79
3738,57.16,4.01
2224,41.29,17.3
2294,38.23,20.65
3500,41.23,13.53
2292,39.1,17.86
3512,40.94,15.13
1764,40,22.71
2323,40.84,16.29
3836,45.93,9.01
2230,35.3,24.74
3102,43.97,10.44
2228,38.91,18.44
2264,42.54,15.84
2232,39.27,19.88
3428,40.07,17.58
3092,40.08,0
3436,39.03,14.86
1952,39.8,21.03
2234,42.16,10.49
3438,43.22,12.61
3472,39.38,13.75
3474,37.84,16.07
2607,40,18.59
1954,42.68,15.69
3328,41.78,12.93
3558,45.95,7.81
2262,39.91,18.07
2266,38.3,20.94
2040,40.58,16.03
1846,58.15,10.06
2038,38.89,18.66
2216,40.28,18.68
3432,43.91,12.81
3620,39.68,25.06
1850,38.78,18.22
1962,40.04,17.47
2036,39.19,19.85
3738,57.86,3.59
2224,41.4,17.9
2294,38.71,20.13
3500,42.05,12.77
2292,39.07,17.26
3512,40.91,15.13
1764,39.75,22.72
2323,41.06,16.35
3836,47.03,8.51
2230,35.22,25.33
3102,42.53,11.76
2228,38.94,18.76
2264,42.34,15.73
2232,39.46,19.28
3428,40.14,18.27
3092,40.67,0
2234,42.02,11.02
3436,39.19,15.09
3438,42.46,13.77
3472,39.76,13.95
3474,37.89,16.3
2607,40.15,18.99
1954,42.67,15.19
3558,45.42,8.49
2262,39.35,18.37
2266,38.65,19.93
2040,40.58,16.74
3328,41.14,12.8
1846,57.7,9.73
2038,38.96,18.61
2216,40.07,17.55
3432,43.95,13.1
1962,39.65,17.64
2036,38.68,18.71
1850,38.85,18.08
3738,57.83,3.81
3620,39.71,25.11
2224,41.47,18.15
2294,39.02,19.84
3500,42.23,12.51
2292,38.76,17.05
3512,40.87,14.89
1764,39.74,22.41
2323,41.04,16.69
3836,46.16,9.29
2230,35.2,25.09
3102,42.01,12.46
2228,38.85,18.89
2264,42.06,15.9
2232,39.43,18.54
3428,40.15,18.4
3092,41.24,0
2234,41.47,11.35
3436,39.21,14.83
3438,42.72,13.52
3472,39.66,13.62
3474,37.96,17.79
1952,39.53,19.01
2607,39.66,18.49
1954,42.86,15.3
3558,45.21,9.15
2262,39.76,17.95
2040,40.25,16.9
2266,38.9,22.18
3328,40.78,13.16
1846,56.35,10.13
2038,39.02,18.29
2216,40.1,17.17
3432,43.38,11.6
1962,39.93,17.5
2036,38.51,18.98
1850,39.26,17.93
3738,57.95,3.98
2224,41.44,17
2294,39.53,20.23
3500,41.32,13.35
3620,39.6,22.67
3096,38.52,15.13
2292,38.68,17.49
3512,40.75,15.18
1764,39.97,21.45
2323,41.23,16.47
3836,44.87,9.71
2230,35.26,24.36
3102,42.5,10.78
2228,38.91,18.63
2264,42.39,15.66
2232,39.59,18.87
3428,40.22,17.75
3092,41.76,0
2234,41.45,11.34
3438,43.08,13.82
3436,38.9,15.45
3474,37.99,16.82
3472,39.48,13.51
1952,39.2,19
2607,38.83,18.41
1954,41.86,15.69
3558,44.73,9.63
2262,40.28,17.95
2266,38.81,20.63
2040,39.67,17.12
1846,56.9,10.1
3328,40.91,12.17
2038,39.07,18.35
2216,40.31,17.95
3432,43.49,12.02
1962,40.16,17.92
1850,39.5,17.31
3738,55.16,4.59
2036,38.34,18.74
2224,41.6,17.1
3500,41.43,13.12
2294,39.73,17.35
2292,38.65,16.67
3512,40.87,15.14
1764,40.08,22.13
3096,38.45,15.51
3620,40.18,21.81
2323,41.17,15.79
3836,43.03,11.12
2230,35.3,24.29
3102,42.36,10.59
2228,39.01,18.74
2264,42.51,15.44
2232,40.07,18.42
3428,40.3,17.83
3092,41.21,0
2234,41.45,11.29
3438,43.09,13.86
3436,39.28,15.59
3474,37.96,15.94
3472,39.57,13.12
1952,39.31,19.58
2607,39.28,18.76
1954,42.31,15.72
3558,44.93,8.87
2262,40.47,17.87
2040,40.7,16.69
2266,38.59,20.1
1846,56.28,9.91
2038,39.09,18.27
2216,40.53,17.41
3432,43.19,11.86
3328,41.68,11.8
1962,40.62,17.57
1850,39.41,17.68
2036,38.09,19.03
3738,56.16,4.46
2224,41.6,17.12
3500,41.52,13.11
2294,39.42,19.89
2292,39.13,16.93
3512,40.94,15
1764,40.01,21.25
2323,41.02,15.46
3836,44.43,10.47
2230,35.32,24.64
3102,42.33,9.99
2228,39.17,19.08
2264,42.61,15.82
2232,40.03,18.23
3428,40.19,17.13
3620,40.32,21.92
3092,42.38,0
2234,41.49,11.51
3438,42.46,13.53
3436,39.53,15.19
3474,37.95,15.43
3472,39.55,12.99
2607,39.75,17.65
1954,42.61,15.56
3558,44.29,9.3
2262,40.36,17.55
2266,38.65,20.49
2040,40.1,16.69
1846,56.07,9.68
2038,39.14,18.24
2216,40.77,18.25
3432,43.29,12.05
1962,40.73,17.17
1850,39.32,17.39
2036,38.08,19.08
3738,56.28,4.64
2224,41.56,16.04
3500,42.15,12.82
2294,40.06,19.82
2292,38.8,15.98
3512,40.87,14.87
1764,40.03,20.7
2323,40.43,16.06
3836,45.18,10.08
2230,35.33,24.71
3102,42.15,10.4
2228,39.32,18.5
2264,42.71,15.05
2232,40.29,17.53
3428,39.93,17.08
2234,41.4,11.02
3092,42.49,0
3438,42,14
3436,39.58,14.41
3474,37.91,15.54
3620,39.83,24.81
2607,40.02,17.25
1954,42.5,15.59
3472,39.77,13.29
3558,44.37,9.65
2262,40.15,17.26
2040,40.99,16.13
2266,38.49,19.43
1952,39.13,19.76
1846,53.19,10.07
2038,39.13,17.53
2216,40.74,16.82
3432,43.11,12
1962,41.08,16.32
1850,39.39,17.18
2036,38.25,17.66
3738,56.29,4.19
2224,41.78,16.64
3500,42.54,12.22
2294,40.24,17.2
2292,38.59,15.8
3512,40.92,14.5
1764,39.53,19.13
2323,39.96,15.34
3836,45.24,9.96
2230,35.37,25.13
3102,41.69,11.63
2228,39.4,18.47
2264,42.66,14.62
2232,40.45,17.09
3428,40.02,17.36
2234,41.88,10.93
3092,42.75,0
3438,41.51,14.11
3474,37.98,15.41
3436,39.77,14.69
2607,40.14,16.63
1954,42.83,15.4
3472,39.74,12.41
3558,42.76,10.04
2262,40.44,16.93
2266,38.49,19.5
2040,40.58,15.99
1952,38.91,19.06
1846,55.56,10.26
2038,39.16,16.99
2216,40.48,17.03
3432,42.75,12.57
3620,40.07,22.27
1962,40.58,16.39
1850,39.57,17.02
2036,38.32,17.76
3738,55.12,4.58
3096,38.76,14.75
2224,41.6,16.4
3500,42.75,12.41
2294,39.96,19.6
2292,38.74,16.88
3512,40.92,14.68
1764,39.74,23.11
2323,39.92,16.45
3836,46.02,9.04
2230,35.43,23.59
3102,41.22,11.46
2228,39.36,17.5
2264,42.98,14.9
3428,39.92,17.99
2234,41.91,10.77
2232,39.77,17.69
3092,43.24,0
3438,41.57,14.09
3474,37.93,15.59
3436,40.03,14.39
2607,40.24,16.69
1954,42.72,15.37
3558,42.84,9.81
3472,39.81,12.87
2262,40.25,16.75
2040,40.42,16.42
2266,38.85,19.97
1846,57.98,9.15
1952,39.14,19.89
2038,39.16,16.76
2216,40.71,15.73
3432,43.11,12.37
1962,40.72,16.18
1850,39.76,16.68
2036,38.44,17.73
3738,54.75,4.88
3620,40.02,22.27
2224,40.91,16.35
3500,42.52,11.73
2294,39.81,17.58
3096,39.05,15.02
2292,38.97,17.18
3512,40.9,14.13
1764,39.81,20.62
2323,39.78,15.89
3836,45.71,9.36
2230,35.43,23.56
3102,42.04,10.34
2228,39.52,17.48
2264,42.59,15.02
2234,42.34,9.79
3428,39.75,17.76
2232,39.84,17.76
3092,43.47,0
3438,42.11,13.54
3474,37.98,16.3
2607,39.56,16.84
3436,40.06,14.51
1954,42.84,14.77
3558,42.85,9.59
2262,41.18,16.31
3472,39.79,12.14
2266,38.67,19.41
2040,40.55,16.03
1846,56.41,9.24
2038,39.23,17.12
2216,40.44,16.1
3432,43.39,11.79
1952,39.23,18.12
1962,41.58,16.19
1850,39.71,16.19
2036,38.21,17.97
3738,55.35,4.34
2224,40.93,17.69
3500,42.54,11.56
3620,40.11,22.07
2294,39.57,17.78
2292,39.4,16.54
3512,40.85,14.11
1764,39.93,20.36
2323,40.21,15.82
3836,47.24,8.52
2230,35.47,23
3096,39.15,14.78
3102,41.88,10.04
2228,39.76,17.52
2264,42.2,14.84
2234,42.01,10.27
3428,39.62,17.81
2232,39.67,18.22
3328,42.49,10.6
3092,43.91,0
3438,41.92,14.39
3474,38,16.9
2607,39.5,17.97
1954,42.82,14.58
3436,39.93,14.03
3558,43.52,9.1
2262,41.06,16.74
2040,39.69,16.44
2266,38.57,19.81
3472,39.84,12.29
1846,57.69,9.07
2038,39.31,16.98
2216,40.73,16.38
3432,43.23,11.19
1952,39.17,18.54
1962,41.34,15.97
1850,40,16.67
3738,55.09,4.59
2036,38.93,18.11
2224,41.01,16.42
3500,42.96,11.42
2294,39.68,19.38
2292,39.44,16.46
3512,40.82,14.32
1764,39.91,20.84
3620,40.3,24.06
2323,40.28,14.87
3836,47.49,8.14
2230,35.49,23.95
3102,41.35,11.06
2228,39.92,17.38
2264,42.11,15.26
3096,39.33,13.87
2234,40.85,10.27
3428,39.67,17.54
2232,39.49,18.74
3092,44.55,0
3328,40.56,10.87
3438,42.37,14.27
3474,37.94,17.42
2607,40.37,16.66
1954,42.38,14.64
3436,39.76,13.63
3558,42.93,9.54
2262,40.66,16.75
2266,38.7,19.95
2040,39.11,16.46
3472,39.91,12.57
1846,53.61,10.05
2038,39.28,17.37
2216,40.75,17.14
3432,43.26,11.26
1952,39.29,18.45
1962,42.01,15.64
1850,40.08,16.2
3738,54.93,4.62
2036,39.17,17.32
2224,41.38,16.09
3500,43.58,10.95
2294,40.08,19.06
2292,39.21,16.38
3512,40.85,14.25
1764,39.79,21
2323,40.23,15.71
3836,45.48,9.03
2230,35.51,23.9
3102,40.44,11.75
2228,40.06,17.31
2264,42.32,14.86
2234,41.31,10.08
3428,39.64,17.88
3620,40.1,23.38
3092,45.83,0
2232,39.59,18.58
3438,43.49,12.78
3328,40.39,10.82
3474,37.87,16.84
2607,40.44,17.32
1954,42.6,14.85
3558,41.7,9.6
2262,40.62,17.35
3436,39.82,14.16
2040,38.81,16.28
2266,38.82,19.93
1846,49.06,10.97
3472,39.96,12.45
2038,39.29,17.77
2216,40.74,17.35
3432,43.38,11.19
1962,42.02,15.94
1850,40.12,16.27
1952,39.52,19.01
3738,56.04,4.06
2036,38.51,17.01
2224,41.21,15.6
3500,43.73,10.96
2294,41.05,17.47
2292,39.19,16.12
3512,40.79,13.94
1764,39.67,20.45
2323,40.64,15.31
3836,45.36,9.16
2230,35.56,23.62
3102,40.21,12.18
2228,40.05,17.83
2264,42.31,15.04
2234,41.54,10.24
3428,39.66,17.76
3092,45.6,0
2232,39.94,18.41
3438,43.25,13.1
3328,41.31,10.59
3474,37.74,16.86
3620,40.18,22.07
2607,40.81,16.18
1954,42.56,14.87
3558,41.79,9.74
2262,40.81,17.09
3436,40.05,13.81
2040,39.34,16.49
2266,38.81,19.71
1846,48.68,11.7
2038,39.32,17.94
3472,39.7,12.66
2216,40.61,16.5
3432,43.41,10.93
1962,42.38,15.66
1850,40.13,16.51
3738,56.66,4.29
2036,38.43,16.64
3500,43.72,11.53
2224,41.39,15.61
1952,39.73,18.83
2294,40.65,18.12
2292,39.36,16.44
3512,40.79,14.22
1764,39.89,21.47
2230,35.59,23.23
2323,40.37,15.66
3836,44.87,9.65
3102,40.21,12.25
2228,39.88,17.8
2234,41.25,10.23
2264,42.78,15.23
3428,39.71,17.74
3092,44.74,0
2232,40.27,17.69
3438,42.74,13.23
3328,41.35,10.29
3474,37.66,15.49
2607,40.47,17.23
1954,42.45,15.01
3558,41.15,9.52
2262,40.37,17.32
2040,39.68,16.54
2266,39.2,18.57
3436,39.84,13.91
1846,48.29,11.92
2038,39.36,17.75
2216,40.08,16.76
3472,40.07,13.01
3432,43.59,11.15
3620,40.44,22.19
1962,43.29,15.58
1850,40.12,16.7
3738,56.39,4.2
2036,38.47,16.59
1952,39.94,18.53
3500,43.57,10.76
2224,41.14,15.9
2294,39.74,17.61
2292,39.46,15.94
3512,40.75,13.72
1764,39.98,21.19
3836,44.6,9.71
2230,35.54,23.9
2323,39.95,14.5
3102,40.94,11.55
2228,40.17,17.38
2234,42.19,10.19
2264,43.18,15.18
3096,39.09,14.79
3428,39.76,17.6
3092,44.84,0
2232,40.32,17.6
3438,43.22,12.91
3474,37.64,15.54
2607,40.06,17.54
1954,42.37,15.35
3558,41.54,9.52
2262,40.91,16.98
2040,39.72,16.2
2266,39.58,20.7
1846,47.33,12.45
3436,40,14.26
2038,39.5,17.85
2216,40.18,15.84
3432,43.41,10.89
3472,40.27,12.58
1962,41.93,15.75
1850,40.09,16.66
3620,40.22,22.26
3738,55.47,4.65
2036,38.6,16.63
1952,40.22,17.86
3500,44.06,10.44
2224,40.86,16.02
2294,39.88,16.95
2292,39.75,16.01
3512,40.61,14.55
1764,40.09,21.82
2230,35.48,23.27
2323,40.33,13.93
3836,47.41,8.4
3102,41.35,10.25
2228,40.21,17.71
2264,42.79,14.86
2234,41.79,10.41
3428,39.76,16.49
3092,44.95,0
2232,40.72,17.17
3438,42.8,13.42
3474,37.64,16.39
2607,38.9,17.14
1954,41.37,15.19
3558,42.18,8.91
2262,40.35,17.09
2040,39.47,16.68
2266,39.41,19.9
3096,39.1,13.89
1846,48.37,12.8
3436,39.64,14.16
2038,39.57,17.46
2216,39.86,15.73
3432,43.33,10.38
3472,40.15,12.2
1962,41.89,15.25
1850,40.3,16.3
3738,54.65,5.21
2036,38.48,17.14
3620,40.04,21.51
1952,40.45,17.29
3500,43.08,11.27
2224,40.67,16.46
2294,40.82,17.63
2292,39.84,16.12
3512,40.54,14.94
1764,40.14,19.23
3836,45.21,9.34
2230,35.43,23.41
2323,40.45,13.84
3102,41.33,10.34
2228,39.72,17.36
2234,41.26,10.44
2264,42.92,14.73
3428,39.76,16.05
3092,45.16,0
2232,40.38,17.03
3438,43.77,13.79
3474,37.67,15.25
2607,39.62,17.57
1954,40.32,15.96
3558,41.89,9.67
2262,40.56,16.57
2040,38.81,17.33
2266,39.66,20.22
1846,52.14,11.46
2038,39.68,17.29
3436,38.9,14.89
2216,39.94,16.39
3432,43.49,10.6
3472,40.07,12.47
1962,42.58,15.47
1850,40.07,15.85
3738,54.62,5.3
2036,39.06,17.43
3096,38.75,14.4
1952,40.82,17.51
3500,41.78,11.91
2224,40.91,16.49
2294,41.28,17.26
2292,40.15,16.48
3620,39.97,24.48
3512,40.62,14.58
1764,39.96,16.84
2230,35.44,23.18
2323,40.38,13.99
3836,42.12,11.61
3102,41.53,9.66
2228,39.73,17.17
2234,41.14,11.27
2264,42.58,13.95
3428,39.77,16.46
3092,45.64,0
2232,40.86,16.92
3438,44.21,12.33
3474,37.81,15.22
2607,39.64,16.33
1954,40.26,15.91
3558,40.93,10.57
2262,40.72,16.7
2040,39.09,16.99
2266,39.67,19.62
1846,54.66,10.39
2038,39.72,16.6
2216,39.68,16.51
3432,43.27,10.09
3436,38.66,15.08
3472,40.16,12.36
1962,42.52,14.97
1850,40.13,16.19
3738,54.63,4.67
2036,38.9,17.04
3500,41.67,12.1
1952,41.06,17.24
3096,38.61,14.72
2224,41.2,16.23
2294,42.63,16.41
2292,40.18,15.66
3512,40.72,14.39
1764,39.72,21.08
3836,42.04,11.93
2230,35.45,23.12
2323,40.34,13.62
3102,41.68,9.77
2228,39.79,17.36
2234,40.53,10.99
2264,42.84,14.55
3620,40.24,24.29
3428,39.83,16.52
3092,45.34,0
2232,41.06,16.96
3438,43.25,13.04
3474,37.96,15.73
2607,40.24,16.67
1954,40.13,16.03
3558,41.25,10.52
2262,40.83,16.51
2040,39.24,16.5
2266,39.7,19.33
1846,51.27,9.83
2038,39.73,16.74
2216,40.17,17.11
3432,43.22,10.19
3436,38.53,14.69
3472,40.56,12.18
1962,43.52,14.09
1850,40.35,16.35
3738,53.46,5.22
2036,39.93,17.39
3500,42.48,11.19
1952,41.09,17.17
2294,43.17,15.65
2224,41.31,15.68
2292,40.13,15.84
3512,40.73,15.21
1764,39.78,19.68
2230,35.45,22.91
2323,40.73,14.53
3836,41.65,11.88
3102,41.32,10.59
2228,39.87,17.45
2264,42.81,14.64
3096,38.35,14.82
2234,40.88,10.51
3428,39.94,17.06
3092,45.11,0
2232,41.55,16.83
3438,43.25,13.2
3620,40,21.95
3474,37.88,15.33
2607,40.93,16.18
1954,40.41,15.68
3558,41.66,10.8
2262,41.29,16.58
2040,39.4,16.3
2266,39.6,19.04
1846,52.11,11.2
2038,39.78,16.97
2216,39.93,16.26
3432,43.05,10.43
3436,38.92,14.27
3472,40.09,11.99
1962,45.22,13.47
1850,40.42,16.52
3738,54.01,5.13
2036,39.85,16.55
3500,43.42,10.85
1952,40.57,17.89
2294,43.61,15.87
2224,41.19,15.16
2292,39.4,16.74
3512,40.76,14.55
1764,39.59,19.36
3836,42.13,11.37
2230,35.46,23.01
2323,41.12,14.48
3102,41.48,10.65
2228,39.94,17.33
2264,41.7,14.91
3096,38.49,14.3
2234,41.39,10.66
3428,39.98,16.31
3092,41.46,0
2232,41.91,16.58
3438,45.67,11.68
3474,37.83,15.68
2607,41.56,15.87
1954,40.77,15.44
3558,41.69,9.82
2262,41.04,16.47
2040,39.78,16.28
2266,39.74,18.23
3620,39.95,21.7
1846,50.94,10.9
2038,39.77,16.7
2216,40.1,16.31
3432,43.2,10.77
3436,39.49,14.03
3472,40.22,12.05
1962,47.18,12.9
1850,40.5,16.87
3738,53.21,5.78
2036,40.4,16.3
3500,43.68,10.74
1952,39.6,17.48
2294,44.3,16.36
2224,41.39,15.76
3326,39.44,12.53
2292,38.81,16.57
3512,40.81,14.79
1764,39.47,18.39
2230,35.49,23.14
2323,41.24,14.23
3836,45.5,9.02
3102,41.73,10.14
2228,40.08,17.46
2264,41.82,15.68
3428,40.05,16.33
2234,41.78,10.68
3096,38.82,14.16
3092,43.58,0
2232,40.97,17.09
3438,47.87,10.17
3474,37.81,16.07
2607,40.96,15.85
1954,40.21,15.65
3558,41.68,9.2
2262,41.38,16.51
2040,38.71,16.37
2266,39.64,20.1
1846,52.13,10.07
2038,39.79,17.06
2216,40.12,15.76
3432,43.47,10.83
3436,39.69,13.7
1962,46.52,12.84
3472,40.08,13.05
3620,40.24,22.79
1850,40.28,16.41
3738,52.29,5.8
2036,39.72,15.98
3500,44.57,10.23
2294,45.09,14.54
1952,39.36,18.34
2224,41.56,15.72
2292,38.92,16.39
3512,40.92,14.5
1764,39.48,19.19
3836,47.54,7.89
2230,35.49,23.34
2323,41.05,13.57
3102,41.62,9.65
2228,40.16,17.44
2264,41.13,16.13
2234,41.56,10.29
3428,40.07,15.88
3096,39.23,14.28
3092,44.46,0
2232,40.21,17.76
3438,47.7,9.54
3474,37.67,16.97
2607,41.55,16.11
1954,40.72,16.28
3558,41.4,9.01
2262,40.68,16.91
3328,40.62,10.84
2040,39.25,16.62
2266,39.78,19.66
1846,50.4,11.31
2038,39.67,17.03
2216,40.21,15.61
3432,43.07,11.29
3436,39.98,14.05
1962,44.03,14.76
3472,39.59,12.95
1850,40.04,16.61
3738,49.99,7.21
2036,39.44,16.54
3620,40.15,21.58
3500,44.81,10.09
2294,45.94,14.34
1952,39.35,18.07
2224,41.75,16.19
2292,39.25,16.15
3512,40.63,14.21
1764,39.4,18.11
3836,44.91,9.33
2323,41.1,14.15
2230,35.48,23.91
3102,41.32,9.71
2228,40.23,17.37
2264,41.5,16.05
2234,41.58,10.4
3428,40,16.17
3326,39.97,12.03
3092,43.71,0
3096,39.22,14.32
2232,40.29,17.67
3438,48.31,9.01
3474,37.55,17.29
2607,41.56,16.33
1954,40.7,16.11
3558,41.43,9.81
2262,39.65,17.62
2040,38.66,16.55
2266,39.61,19.18
3328,41.61,10.45
1846,50.45,10.8
2038,39.52,17.14
2216,39.98,15.86
3432,42.74,11.4
3436,39.61,13.87
1962,42.53,15.44
1850,40.04,16.76
3472,39.43,12.67
3738,47.78,8.53
2036,40.09,16.24
3500,43.81,10.17
3620,40.38,24.14
2294,46.83,14.43
1952,39.78,18.33
2292,39.32,16.41
2224,41.48,15.4
3512,40.54,14.56
1764,39.54,19.93
3836,45.8,9.12
2230,35.38,23.81
2323,40.99,13.69
3102,41.29,9.84
2228,40.23,17.49
2264,41.62,15.86
2234,40.78,11.37
3428,39.9,16.03
3092,43.93,0
3096,39.16,14
2232,40.2,18.02
3438,48.86,8.85
3474,37.54,16.99
2607,40.37,16.13
1954,40.32,15.67
3558,41.75,10.17
2262,40.09,17.31
2040,38.82,17.18
2266,39.92,18.9
1846,49.45,10.94
2038,39.32,17.46
2216,40.08,16.48
3432,43.02,11.5
3328,41.35,10.69
1962,41.31,16.15
3436,39.44,14.65
1850,39.99,16.6
3472,38.94,13.42
3738,46.96,8.87
2036,40.64,15.8
3500,43.24,11.4
2294,48.17,12.52
2292,39.7,15.98
1952,39.95,18.27
3512,40.58,14.35
1764,39.66,19.73
2224,40.94,15.7
3836,43.46,10.42
2323,41.1,13.07
2230,35.3,23.95
3102,40.5,10.16
3620,40.57,21.5
2228,40.07,17.52
2264,41.59,15.89
2234,40.9,11.26
3428,40.01,16.18
3092,43.1,0
3096,38.81,14.95
2232,40.34,17.86
3438,48.75,9
3474,37.5,17.03
2607,40.76,16.49
1954,40.07,16.42
3558,41.51,9.84
2262,39.24,17.77
2040,38.98,17.05
2266,40.07,19.1
1846,50.28,11.51
2038,39.08,17.38
2216,40.28,16.97
3432,43.11,11.99
1962,41.45,16.22
3436,39.2,14.76
1850,40.07,16.45
3472,39.11,13.74
3738,45.14,9.91
3328,40.92,11.09
2036,40.25,15.73
3500,42.15,12.31
2294,48.27,11.76
2292,39.84,16.44
1952,40.52,17.53
1764,39.67,18.55
3512,40.64,14.2
2224,40.52,16.08
3836,43.57,10.81
2230,35.22,23.86
2323,41.33,13.53
3102,40.11,10.57
2228,39.93,17.54
2264,41.28,15.2
2234,40.68,11.38
3428,40.04,15.75
3092,45.32,0
3096,38.68,14.98
2232,40.64,16.98
3620,40.18,22.07
3438,48.65,8.77
3474,37.6,17.88
2607,41.39,16.08
1954,40.06,16.72
3558,41.44,10.3
2262,40.21,17.23
2040,39.06,17.16
2266,39.9,20.85
1846,48.04,12.54
2038,38.93,17.29
2216,39.96,16.16
3432,43.41,10.16
1962,42.7,15.88
1850,40.46,16.68
3436,38.67,14.54
3738,43.85,10.67
3472,39.08,13.3
2036,40.37,15.97
3328,40.67,11.42
3500,41.3,12.71
2294,45.96,13.78
2292,40,15.39
1764,39.71,20.86
3512,40.25,15.04
1952,40.96,17.51
2224,40.53,15.93
3836,41.46,11.91
2230,35.27,23.47
2323,41.42,13.59
3102,40.51,10.4
2228,40.03,17.47
2264,42.07,15.48
2234,40.44,11.69
3428,39.98,15.45
3092,44.95,0
3096,38.49,15.73
2232,40.57,17.42
3438,48.82,9.11
3474,37.57,17.74
2607,41.53,16.36
1954,39.86,16.51
3620,40.23,20.99
3558,41.01,9.79
2262,40.45,16.91
2040,38.45,17.44
2266,39.89,18.78
1846,46.03,13.16
2038,39.02,17.46
2216,39.65,16.09
3432,43.22,10.21
1962,45.88,13.46
1850,40.53,16.04
3436,38.63,15.02
3738,44.67,10.57
3472,39.13,13.29
2036,41.11,15.54
3500,41.23,13.02
2294,46.69,13.57
2292,39.77,16.14
1764,39.63,18.48
3512,40.41,14.97
1952,41.12,17.14
2224,41.38,15.96
